@relation spambase

@attribute word_freq_make     numeric
@attribute word_freq_address     numeric
@attribute word_freq_all     numeric
@attribute word_freq_3d     numeric
@attribute word_freq_our     numeric
@attribute word_freq_over     numeric
@attribute word_freq_remove     numeric
@attribute word_freq_internet     numeric
@attribute word_freq_order     numeric
@attribute word_freq_mail     numeric
@attribute word_freq_receive     numeric
@attribute word_freq_will     numeric
@attribute word_freq_people     numeric
@attribute word_freq_report     numeric
@attribute word_freq_addresses     numeric
@attribute word_freq_free     numeric
@attribute word_freq_business     numeric
@attribute word_freq_email     numeric
@attribute word_freq_you     numeric
@attribute word_freq_credit     numeric
@attribute word_freq_your     numeric
@attribute word_freq_font     numeric
@attribute word_freq_000     numeric
@attribute word_freq_money     numeric
@attribute word_freq_hp     numeric
@attribute word_freq_hpl     numeric
@attribute word_freq_george     numeric
@attribute word_freq_650     numeric
@attribute word_freq_lab     numeric
@attribute word_freq_labs     numeric
@attribute word_freq_telnet     numeric
@attribute word_freq_857     numeric
@attribute word_freq_data     numeric
@attribute word_freq_415     numeric
@attribute word_freq_85     numeric
@attribute word_freq_technology     numeric
@attribute word_freq_1999     numeric
@attribute word_freq_parts     numeric
@attribute word_freq_pm     numeric
@attribute word_freq_direct     numeric
@attribute word_freq_cs     numeric
@attribute word_freq_meeting     numeric
@attribute word_freq_original     numeric
@attribute word_freq_project     numeric
@attribute word_freq_re     numeric
@attribute word_freq_edu     numeric
@attribute word_freq_table     numeric
@attribute word_freq_conference     numeric
@attribute char_freq_;     numeric
@attribute char_freq_(     numeric
@attribute char_freq_[     numeric
@attribute char_freq_!     numeric
@attribute char_freq_$     numeric
@attribute char_freq_#     numeric
@attribute capital_run_length_average     numeric
@attribute capital_run_length_longest     numeric
@attribute capital_run_length_total     numeric
@attribute spam     {0,1}

@data
0.0,0.0,0.0,1.1567567567567567,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.23148148148148145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.0,0.0,0.0,0.23148148148148145,0.0,4.0,0.0,6.25,0.0,0.0,0.0,0.23148148148148145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23148148148148145,0.9259259259259258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4629629629629629,0
0.0,0.0,0.0,1.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344827,1.7241379310344827,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0344827586206895,0.0,0.0,0.0,0.0,0.0,2.586206896551724,0.0,0.0,0.0,2.586206896551724,0.0,0.0,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344827,0.0,0.0,0
0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.3333333333333335,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0
0.0,0.0,0.6451612903225806,1.8421052631578947,0.0,0.0,0.0,0.0,0.0,1.2903225806451613,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,0.0,0.6451612903225806,0.0,0.0,0.6451612903225806,0.0,0.0,0.0,4.0,0.0,7.096774193548387,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,0.0,5.806451612903226,0.0,0.0,1.935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,0
0.0,0.0,0.0,1.255813953488372,0.0,0.0,0.0,0.0,0.0,0.6097560975609756,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.6097560975609756,0.0,0.0,0.6097560975609756,0.0,0.0,1.2195121951219512,2.4390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6097560975609756,2.4390243902439024,0
0.0,0.0,0.0,1.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.6734006734006733,0.33670033670033667,0.33670033670033667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.7037037037037033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6734006734006733,0.0,0.0,0.0,0.33670033670033667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.07199424046076314,0.0,0.07199424046076314,0.935,0.07199424046076314,1.3678905687544995,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.21598272138228944,0.0,0.21598272138228944,0.0,0.0,0.0,0.4319654427645789,2.2318214542836574,1.2239020878329734,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.183585313174946,0.0,0.4319654427645789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4319654427645789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07199424046076314,0.0,0.0,0.0,0.0,0.9359251259899208,0
0.18281535648994515,0.0,0.0,1.1818181818181819,0.0,0.18281535648994515,0.0,0.18281535648994515,0.0,0.18281535648994515,104.0,0.18281535648994515,0.0,0.0,0.0,0.0,2.1937842778793417,0.0,0.0,0.0,0.0,0.0,0.0,1.8281535648994516,0.18281535648994515,0.0,0.18281535648994515,0.0,0.0,0.0,5.0,0.0,6.764168190127971,0.0,1.0968921389396709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4625228519195612,0.9140767824497258,0.0,0.18281535648994515,0.5484460694698354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2797074954296161,0
0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.9900990099009901,0.0,0.9900990099009901,0.0,0.0,2.9702970297029703,0.0,0.9900990099009901,0.0,0.0,0.0,0.9900990099009901,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.9702970297029703,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9801980198019802,0.0,0.9900990099009901,0
0.0,0.0,0.4098360655737705,1.55,0.0,0.4098360655737705,0.0,0.0,0.0,0.819672131147541,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4098360655737705,0.0,0.0,0.4098360655737705,0.0,0.4098360655737705,0.4098360655737705,0.0,0.4098360655737705,0.0,0.0,0.0,4.0,0.0,5.737704918032787,0.4098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4098360655737705,0.4098360655737705,4.508196721311475,0.0,0.0,1.639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.819672131147541,0
0.0,0.0,0.0,1.0479166666666666,0.0,0.08051529790660225,0.0,0.0,0.0,0.0,503.0,0.0,0.0,0.0,0.322061191626409,0.0,0.1610305958132045,0.0,0.0,0.0,0.0,0.0,0.0,0.1610305958132045,0.08051529790660225,0.0,0.08051529790660225,0.0,0.0,0.0,5.0,0.0,1.610305958132045,0.0,0.0,0.0,0.322061191626409,0.0,0.08051529790660225,0.0,0.0,0.08051529790660225,0.644122383252818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1610305958132045,0.4830917874396135,0
0.0,0.0,0.0,1.1625,0.33003300330033003,0.6600660066006601,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,2.31023102310231,0.0,2.31023102310231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.9603960396039604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3201320132013201,0.0,0.0,0.0,0.33003300330033003,0.0,0.0,0.33003300330033003,0.0,0.0,0.0,0.0,0.33003300330033003,0.0,0.0,0
0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.2824858757062147,0.0,0.2824858757062147,0.0,0.0,0.0,0.0,0.2824858757062147,0.0,0.2824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824858757062147,0.0,0.2824858757062147,0.0,0.847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649717514124294,0
0.0,0.0,0.0,1.4615384615384615,0.0,0.0,0.0,0.0,3.571428571428571,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.142857142857142,0.0,0.0,0.0,0.0,0.0,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,1.1904761904761905,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,0.0,1.1904761904761905,0
0.07189072609633358,0.0,0.07189072609633358,0.9353233830845771,0.07189072609633358,1.3659237958303379,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.2156721782890007,0.0,0.2156721782890007,0.0,0.0,0.0,0.4313443565780014,2.2286125089863407,1.2221423436376708,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.24802300503235,0.0,0.4313443565780014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4313443565780014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07189072609633358,0.0,0.0,0.0,0.0,0.9345794392523363,0
0.0,0.0,0.3640776699029126,1.8360655737704918,0.0,0.12135922330097086,0.0,0.0,0.0,0.48543689320388345,448.0,0.0,0.0,0.3640776699029126,0.0,0.0,0.12135922330097086,0.0,0.12135922330097086,0.0,0.0,0.12135922330097086,0.0,0.3640776699029126,0.24271844660194172,0.0,0.12135922330097086,0.0,0.0,0.0,14.0,0.0,5.461165048543689,0.24271844660194172,0.12135922330097086,0.0,0.0,0.0,0.0,0.24271844660194172,0.0,0.0,0.24271844660194172,0.0,0.12135922330097086,0.48543689320388345,2.5485436893203883,0.0,0.0,0.9708737864077669,0.0,0.0,0.0,0.0,0.0,0.24271844660194172,0.6067961165048543,0
0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0344827586206895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344827,0.0,0.0,0.8620689655172413,3.4482758620689653,0.0,0.0,2.586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,0
0.0,0.0,0.4934210526315789,1.676923076923077,0.0,0.1644736842105263,0.0,0.0,0.0,0.6578947368421052,218.0,0.0,0.0,0.3289473684210526,0.0,0.0,0.1644736842105263,0.0,0.1644736842105263,0.0,0.0,0.1644736842105263,0.0,0.4934210526315789,0.3289473684210526,0.0,0.1644736842105263,0.0,0.0,0.0,14.0,0.0,6.4144736842105265,0.3289473684210526,0.1644736842105263,0.0,0.0,0.0,0.0,0.1644736842105263,0.0,0.0,0.3289473684210526,0.0,0.1644736842105263,0.4934210526315789,2.631578947368421,0.0,0.0,0.9868421052631579,0.0,0.0,0.0,0.0,0.0,0.1644736842105263,0.6578947368421052,0
0.0,0.0,0.0,1.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.8333333333333334,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0,0.0,0.8333333333333334,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0
0.0,0.0,0.0,1.5454545454545454,0.0,0.0,0.0,0.0,0.0,5.357142857142857,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6785714285714284,0.0,0.0,0.8928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.357142857142857,0.8928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571428,0.0,0.8928571428571428,0.0,0.0,0.0,0.0,0.8928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.2105263157894737,0.0,0.3472222222222222,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.6944444444444444,0.0,0.0,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.7361111111111112,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.3472222222222222,0.0,0.0,0.0,0.3472222222222222,0.0,0.0,0.0,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3472222222222222,0.0,0.0,0
0.0,0.0,0.0,1.3859649122807018,0.0,0.18709073900841908,0.0,0.0,0.0,0.0,474.0,0.09354536950420954,0.18709073900841908,0.18709073900841908,0.2806361085126286,0.0,0.09354536950420954,0.0,0.0,0.0,0.0,0.09354536950420954,0.0,0.18709073900841908,0.841908325537886,0.0,0.0,0.09354536950420954,0.0,0.0,4.0,0.0,4.490177736202058,0.09354536950420954,0.0,0.0,0.09354536950420954,0.0,0.0,0.0,0.0,0.0,0.37418147801683815,0.0,0.18709073900841908,0.2806361085126286,1.028999064546305,0.0,0.0,0.09354536950420954,0.0,0.0,0.09354536950420954,0.0,0.0,0.0,0.4677268475210477,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.2568807339449541,0.0,0.0,0.0,0.0,0.0,1.1695906432748537,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29239766081871343,0.29239766081871343,0.0,0.29239766081871343,0.29239766081871343,0.0,0.29239766081871343,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.432748538011696,0.29239766081871343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29239766081871343,0.29239766081871343,0.8771929824561403,0.0,0.0,0.8771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.8771929824561403,0
0.0,0.0,0.0,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.627906976744185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3255813953488373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.1612903225806452,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.5813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.9069767441860463,0.0,0.0,0.0,0.5813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.1096774193548387,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.7326007326007326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.6630036630036633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3663003663003663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.375,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.458333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666665,0.0,0.0,2.083333333333333,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.523809523809524,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.7916666666666667,0.0,0.0,0.0,0.0,0.0,0.5847953216374269,86.0,0.0,0.0,0.5847953216374269,0.0,0.0,1.1695906432748537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.187134502923977,0.0,0.0,0.0,0.0,0.0,0.5847953216374269,0.0,0.0,0.0,0.0,0.0,0.0,0.5847953216374269,2.923976608187134,0.0,0.0,3.508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,1.1695906432748537,0
0.0,0.0,0.0,1.2075471698113207,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.5649717514124294,0.0,0.0,0.2824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.2824858757062147,0.5649717514124294,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.214689265536723,0.2824858757062147,0.0,0.0,0.0,0.0,0.2824858757062147,0.0,0.0,0.0,0.5649717514124294,0.0,0.0,0.2824858757062147,0.2824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824858757062147,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.8298755186721992,0.0,0.0,0.0,0.0,0.0,0.0,0.4149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4149377593360996,4.564315352697095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4149377593360996,0.0,0.0,0.4149377593360996,1.2448132780082988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4149377593360996,0
0.0,0.0,0.0,1.1714285714285715,0.0,0.43859649122807015,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.8771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.43859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43859649122807015,0.8771929824561403,0.0,0.0,0.0,0.43859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3157894736842104,0
